Web Search interest: 16
Denmark 2010-2014

Interest over time
Week,16
2010-01-03 - 2010-01-09,60
2010-01-10 - 2010-01-16,69
2010-01-17 - 2010-01-23,61
2010-01-24 - 2010-01-30,65
2010-01-31 - 2010-02-06,58
2010-02-07 - 2010-02-13,51
2010-02-14 - 2010-02-20,67
2010-02-21 - 2010-02-27,72
2010-02-28 - 2010-03-06,70
2010-03-07 - 2010-03-13,58
2010-03-14 - 2010-03-20,69
2010-03-21 - 2010-03-27,65
2010-03-28 - 2010-04-03,67
2010-04-04 - 2010-04-10,70
2010-04-11 - 2010-04-17,81
2010-04-18 - 2010-04-24,75
2010-04-25 - 2010-05-01,75
2010-05-02 - 2010-05-08,67
2010-05-09 - 2010-05-15,76
2010-05-16 - 2010-05-22,74
2010-05-23 - 2010-05-29,67
2010-05-30 - 2010-06-05,59
2010-06-06 - 2010-06-12,60
2010-06-13 - 2010-06-19,70
2010-06-20 - 2010-06-26,58
2010-06-27 - 2010-07-03,62
2010-07-04 - 2010-07-10,73
2010-07-11 - 2010-07-17,78
2010-07-18 - 2010-07-24,73
2010-07-25 - 2010-07-31,71
2010-08-01 - 2010-08-07,80
2010-08-08 - 2010-08-14,63
2010-08-15 - 2010-08-21,73
2010-08-22 - 2010-08-28,53
2010-08-29 - 2010-09-04,60
2010-09-05 - 2010-09-11,54
2010-09-12 - 2010-09-18,75
2010-09-19 - 2010-09-25,66
2010-09-26 - 2010-10-02,66
2010-10-03 - 2010-10-09,65
2010-10-10 - 2010-10-16,74
2010-10-17 - 2010-10-23,67
2010-10-24 - 2010-10-30,66
2010-10-31 - 2010-11-06,68
2010-11-07 - 2010-11-13,71
2010-11-14 - 2010-11-20,72
2010-11-21 - 2010-11-27,74
2010-11-28 - 2010-12-04,64
2010-12-05 - 2010-12-11,67
2010-12-12 - 2010-12-18,77
2010-12-19 - 2010-12-25,65
2010-12-26 - 2011-01-01,60
2011-01-02 - 2011-01-08,64
2011-01-09 - 2011-01-15,63
2011-01-16 - 2011-01-22,71
2011-01-23 - 2011-01-29,62
2011-01-30 - 2011-02-05,60
2011-02-06 - 2011-02-12,66
2011-02-13 - 2011-02-19,78
2011-02-20 - 2011-02-26,74
2011-02-27 - 2011-03-05,72
2011-03-06 - 2011-03-12,68
2011-03-13 - 2011-03-19,77
2011-03-20 - 2011-03-26,66
2011-03-27 - 2011-04-02,63
2011-04-03 - 2011-04-09,66
2011-04-10 - 2011-04-16,80
2011-04-17 - 2011-04-23,86
2011-04-24 - 2011-04-30,63
2011-05-01 - 2011-05-07,72
2011-05-08 - 2011-05-14,65
2011-05-15 - 2011-05-21,80
2011-05-22 - 2011-05-28,60
2011-05-29 - 2011-06-04,61
2011-06-05 - 2011-06-11,64
2011-06-12 - 2011-06-18,72
2011-06-19 - 2011-06-25,66
2011-06-26 - 2011-07-02,62
2011-07-03 - 2011-07-09,63
