Web Search interest: 18
Denmark 2010-2014

Interest over time
Week,18
2010-01-03 - 2010-01-09,54
2010-01-10 - 2010-01-16,52
2010-01-17 - 2010-01-23,61
2010-01-24 - 2010-01-30,53
2010-01-31 - 2010-02-06,53
2010-02-07 - 2010-02-13,49
2010-02-14 - 2010-02-20,67
2010-02-21 - 2010-02-27,57
2010-02-28 - 2010-03-06,51
2010-03-07 - 2010-03-13,57
2010-03-14 - 2010-03-20,62
2010-03-21 - 2010-03-27,60
2010-03-28 - 2010-04-03,59
2010-04-04 - 2010-04-10,63
2010-04-11 - 2010-04-17,74
2010-04-18 - 2010-04-24,71
2010-04-25 - 2010-05-01,59
2010-05-02 - 2010-05-08,65
2010-05-09 - 2010-05-15,61
2010-05-16 - 2010-05-22,68
2010-05-23 - 2010-05-29,59
2010-05-30 - 2010-06-05,58
2010-06-06 - 2010-06-12,67
2010-06-13 - 2010-06-19,66
2010-06-20 - 2010-06-26,61
2010-06-27 - 2010-07-03,59
2010-07-04 - 2010-07-10,63
2010-07-11 - 2010-07-17,70
2010-07-18 - 2010-07-24,74
2010-07-25 - 2010-07-31,62
2010-08-01 - 2010-08-07,66
2010-08-08 - 2010-08-14,65
2010-08-15 - 2010-08-21,58
2010-08-22 - 2010-08-28,63
2010-08-29 - 2010-09-04,58
2010-09-05 - 2010-09-11,58
2010-09-12 - 2010-09-18,66
2010-09-19 - 2010-09-25,65
2010-09-26 - 2010-10-02,55
2010-10-03 - 2010-10-09,52
2010-10-10 - 2010-10-16,57
2010-10-17 - 2010-10-23,66
2010-10-24 - 2010-10-30,55
2010-10-31 - 2010-11-06,57
2010-11-07 - 2010-11-13,56
2010-11-14 - 2010-11-20,64
2010-11-21 - 2010-11-27,60
2010-11-28 - 2010-12-04,48
2010-12-05 - 2010-12-11,52
2010-12-12 - 2010-12-18,62
2010-12-19 - 2010-12-25,56
2010-12-26 - 2011-01-01,50
2011-01-02 - 2011-01-08,59
2011-01-09 - 2011-01-15,55
2011-01-16 - 2011-01-22,62
2011-01-23 - 2011-01-29,49
2011-01-30 - 2011-02-05,54
2011-02-06 - 2011-02-12,52
2011-02-13 - 2011-02-19,64
2011-02-20 - 2011-02-26,63
2011-02-27 - 2011-03-05,58
2011-03-06 - 2011-03-12,68
2011-03-13 - 2011-03-19,70
2011-03-20 - 2011-03-26,67
2011-03-27 - 2011-04-02,66
2011-04-03 - 2011-04-09,68
2011-04-10 - 2011-04-16,68
2011-04-17 - 2011-04-23,80
2011-04-24 - 2011-04-30,65
2011-05-01 - 2011-05-07,71
2011-05-08 - 2011-05-14,64
2011-05-15 - 2011-05-21,74
2011-05-22 - 2011-05-28,64
2011-05-29 - 2011-06-04,61
2011-06-05 - 2011-06-11,66
2011-06-12 - 2011-06-18,75
2011-06-19 - 2011-06-25,65
2011-06-26 - 2011-07-02,62
2011-07-03 - 2011-07-09,59
2011-07-10 - 2011-07-16,62
2011-07-17 - 2011-07-23,68
2011-07-24 - 2011-07-30,60
2011-07-31 - 2011-08-06,61
2011-08-07 - 2011-08-13,70
2011-08-14 - 2011-08-20,71
2011-08-21 - 2011-08-27,58
2011-08-28 - 2011-09-03,62
2011-09-04 - 2011-09-10,65
2011-09-11 - 2011-09-17,62
2011-09-18 - 2011-09-24,68
2011-09-25 - 2011-10-01,59
2011-10-02 - 2011-10-08,58
2011-10-09 - 2011-10-15,56
2011-10-16 - 2011-10-22,67
2011-10-23 - 2011-10-29,63
2011-10-30 - 2011-11-05,65
2011-11-06 - 2011-11-12,63
2011-11-13 - 2011-11-19,71
2011-11-20 - 2011-11-26,61
2011-11-27 - 2011-12-03,58
2011-12-04 - 2011-12-10,57
2011-12-11 - 2011-12-17,59
2011-12-18 - 2011-12-24,67
2011-12-25 - 2011-12-31,58
2012-01-01 - 2012-01-07,66
2012-01-08 - 2012-01-14,68
2012-01-15 - 2012-01-21,77
2012-01-22 - 2012-01-28,65
2012-01-29 - 2012-02-04,68
2012-02-05 - 2012-02-11,64
2012-02-12 - 2012-02-18,80
2012-02-19 - 2012-02-25,73
2012-02-26 - 2012-03-03,71
2012-03-04 - 2012-03-10,73
2012-03-11 - 2012-03-17,77
2012-03-18 - 2012-03-24,83
2012-03-25 - 2012-03-31,76
2012-04-01 - 2012-04-07,69
2012-04-08 - 2012-04-14,75
2012-04-15 - 2012-04-21,79
2012-04-22 - 2012-04-28,70
2012-04-29 - 2012-05-05,73
2012-05-06 - 2012-05-12,70
2012-05-13 - 2012-05-19,86
2012-05-20 - 2012-05-26,74
2012-05-27 - 2012-06-02,69
2012-06-03 - 2012-06-09,70
2012-06-10 - 2012-06-16,69
2012-06-17 - 2012-06-23,81
2012-06-24 - 2012-06-30,71
2012-07-01 - 2012-07-07,70
2012-07-08 - 2012-07-14,68
2012-07-15 - 2012-07-21,82
2012-07-22 - 2012-07-28,71
2012-07-29 - 2012-08-04,78
2012-08-05 - 2012-08-11,89
2012-08-12 - 2012-08-18,95
2012-08-19 - 2012-08-25,76
2012-08-26 - 2012-09-01,69
2012-09-02 - 2012-09-08,67
2012-09-09 - 2012-09-15,67
2012-09-16 - 2012-09-22,72
2012-09-23 - 2012-09-29,68
2012-09-30 - 2012-10-06,64
2012-10-07 - 2012-10-13,66
2012-10-14 - 2012-10-20,73
2012-10-21 - 2012-10-27,63
2012-10-28 - 2012-11-03,62
2012-11-04 - 2012-11-10,66
2012-11-11 - 2012-11-17,69
2012-11-18 - 2012-11-24,75
2012-11-25 - 2012-12-01,65
2012-12-02 - 2012-12-08,58
2012-12-09 - 2012-12-15,63
2012-12-16 - 2012-12-22,70
2012-12-23 - 2012-12-29,56
2012-12-30 - 2013-01-05,67
2013-01-06 - 2013-01-12,66
2013-01-13 - 2013-01-19,73
2013-01-20 - 2013-01-26,72
2013-01-27 - 2013-02-02,65
2013-02-03 - 2013-02-09,66
2013-02-10 - 2013-02-16,76
2013-02-17 - 2013-02-23,84
2013-02-24 - 2013-03-02,70
2013-03-03 - 2013-03-09,70
2013-03-10 - 2013-03-16,64
2013-03-17 - 2013-03-23,71
2013-03-24 - 2013-03-30,74
2013-03-31 - 2013-04-06,71
2013-04-07 - 2013-04-13,73
2013-04-14 - 2013-04-20,80
2013-04-21 - 2013-04-27,81
2013-04-28 - 2013-05-04,78
2013-05-05 - 2013-05-11,78
2013-05-12 - 2013-05-18,88
2013-05-19 - 2013-05-25,76
2013-05-26 - 2013-06-01,70
2013-06-02 - 2013-06-08,68
2013-06-09 - 2013-06-15,70
2013-06-16 - 2013-06-22,72
2013-06-23 - 2013-06-29,74
2013-06-30 - 2013-07-06,74
2013-07-07 - 2013-07-13,75
2013-07-14 - 2013-07-20,85
2013-07-21 - 2013-07-27,76
2013-07-28 - 2013-08-03,76
2013-08-04 - 2013-08-10,77
2013-08-11 - 2013-08-17,87
2013-08-18 - 2013-08-24,85
2013-08-25 - 2013-08-31,71
2013-09-01 - 2013-09-07,74
2013-09-08 - 2013-09-14,72
2013-09-15 - 2013-09-21,82
2013-09-22 - 2013-09-28,74
2013-09-29 - 2013-10-05,71
2013-10-06 - 2013-10-12,72
2013-10-13 - 2013-10-19,81
2013-10-20 - 2013-10-26,73
2013-10-27 - 2013-11-02,68
2013-11-03 - 2013-11-09,68
2013-11-10 - 2013-11-16,67
2013-11-17 - 2013-11-23,72
2013-11-24 - 2013-11-30,69
2013-12-01 - 2013-12-07,62
2013-12-08 - 2013-12-14,69
2013-12-15 - 2013-12-21,74
2013-12-22 - 2013-12-28,63
2013-12-29 - 2014-01-04,70
2014-01-05 - 2014-01-11,72
2014-01-12 - 2014-01-18,80
2014-01-19 - 2014-01-25,73
2014-01-26 - 2014-02-01,74
2014-02-02 - 2014-02-08,79
2014-02-09 - 2014-02-15,77
2014-02-16 - 2014-02-22,84
2014-02-23 - 2014-03-01,85
2014-03-02 - 2014-03-08,79
2014-03-09 - 2014-03-15,72
2014-03-16 - 2014-03-22,84
2014-03-23 - 2014-03-29,75
2014-03-30 - 2014-04-05,84
2014-04-06 - 2014-04-12,77
2014-04-13 - 2014-04-19,100
2014-04-20 - 2014-04-26,82
2014-04-27 - 2014-05-03,85
2014-05-04 - 2014-05-10,81
2014-05-11 - 2014-05-17,86
2014-05-18 - 2014-05-24,87
2014-05-25 - 2014-05-31,78
2014-06-01 - 2014-06-07,77
2014-06-08 - 2014-06-14,79
2014-06-15 - 2014-06-21,91
2014-06-22 - 2014-06-28,83
2014-06-29 - 2014-07-05,80
2014-07-06 - 2014-07-12,82
2014-07-13 - 2014-07-19,96
2014-07-20 - 2014-07-26,91
2014-07-27 - 2014-08-02,85
2014-08-03 - 2014-08-09,87
2014-08-10 - 2014-08-16,89
2014-08-17 - 2014-08-23,88
2014-08-24 - 2014-08-30,84
2014-08-31 - 2014-09-06,86
2014-09-07 - 2014-09-13,81
2014-09-14 - 2014-09-20,87
2014-09-21 - 2014-09-27,81
2014-09-28 - 2014-10-04,83
2014-10-05 - 2014-10-11,82
2014-10-12 - 2014-10-18,88
2014-10-19 - 2014-10-25,90
2014-10-26 - 2014-11-01,82
2014-11-02 - 2014-11-08,83
2014-11-09 - 2014-11-15,82
2014-11-16 - 2014-11-22,92
2014-11-23 - 2014-11-29,79
2014-11-30 - 2014-12-06,81
2014-12-07 - 2014-12-13,72
2014-12-14 - 2014-12-20,87
2014-12-21 - 2014-12-27,68
2014-12-28 - 2015-01-03,72


Top subregions for 18
Subregion,18
Capital Region of Denmark,100
Region Zealand,94
Syddanmark,90
Central Denmark Region,87
North Denmark Region,87


Top cities for 18
City,18
Taastrup,100
Greve Strand,89
Kalundborg,77
Ringsted,73
Birkerød,72
Hellerup,71
Frederikshavn,69
Frederikssund,68
Glostrup,68
Nykobing Falster,67
Rodovre,67
Horsholm,66
Juelsminde,65
Gentofte,65
Skanderborg,65



Top searches for 18
18 år,100
18 års,40
4 18 4,25
porn 18,25
18 års fødselsdag,25
mindsteløn,20
free 18,20
sex 18,20
uge 18,20
job over 18,20
job under 18,20
fritidsjob,15
bus 18,15
apollo 18,15
18 maj,10
mindsteløn under 18,10
mindsteløn over 18,10
fritidsjob over 18,10
porno 18,10
frikort,10
18 tube,10
fritidsjob under 18,10
argon 18,5
amagerbrogade 18,5
studiejob,5
18 euro,5
top gear,5
uge 18 gravid,5
18 teen porn,5
kayano 18,5
mindsteløn 18 år,5
frikort over 18,5
18 karat guld,5
18 års gave,5
xxx 18,5
deltidsjob over 18,5
18 and abused,5
