Web Search interest: 2009
Denmark 2010-2014

Interest over time
Week,2009
2010-01-03 - 2010-01-09,100
2010-01-10 - 2010-01-16,84
2010-01-17 - 2010-01-23,76
2010-01-24 - 2010-01-30,68
2010-01-31 - 2010-02-06,64
2010-02-07 - 2010-02-13,63
2010-02-14 - 2010-02-20,62
2010-02-21 - 2010-02-27,57
2010-02-28 - 2010-03-06,63
2010-03-07 - 2010-03-13,69
2010-03-14 - 2010-03-20,56
2010-03-21 - 2010-03-27,51
2010-03-28 - 2010-04-03,51
2010-04-04 - 2010-04-10,49
2010-04-11 - 2010-04-17,44
2010-04-18 - 2010-04-24,43
2010-04-25 - 2010-05-01,44
2010-05-02 - 2010-05-08,41
2010-05-09 - 2010-05-15,42
2010-05-16 - 2010-05-22,38
2010-05-23 - 2010-05-29,41
2010-05-30 - 2010-06-05,35
2010-06-06 - 2010-06-12,33
2010-06-13 - 2010-06-19,31
2010-06-20 - 2010-06-26,30
2010-06-27 - 2010-07-03,35
2010-07-04 - 2010-07-10,29
2010-07-11 - 2010-07-17,27
2010-07-18 - 2010-07-24,29
2010-07-25 - 2010-07-31,25
2010-08-01 - 2010-08-07,23
2010-08-08 - 2010-08-14,22
2010-08-15 - 2010-08-21,22
2010-08-22 - 2010-08-28,22
2010-08-29 - 2010-09-04,21
2010-09-05 - 2010-09-11,21
2010-09-12 - 2010-09-18,22
2010-09-19 - 2010-09-25,22
2010-09-26 - 2010-10-02,21
2010-10-03 - 2010-10-09,21
2010-10-10 - 2010-10-16,20
2010-10-17 - 2010-10-23,21
2010-10-24 - 2010-10-30,20
2010-10-31 - 2010-11-06,21
2010-11-07 - 2010-11-13,22
2010-11-14 - 2010-11-20,20
2010-11-21 - 2010-11-27,19
2010-11-28 - 2010-12-04,20
2010-12-05 - 2010-12-11,19
2010-12-12 - 2010-12-18,19
2010-12-19 - 2010-12-25,21
2010-12-26 - 2011-01-01,16
2011-01-02 - 2011-01-08,16
2011-01-09 - 2011-01-15,20
2011-01-16 - 2011-01-22,14
2011-01-23 - 2011-01-29,13
2011-01-30 - 2011-02-05,13
2011-02-06 - 2011-02-12,12
2011-02-13 - 2011-02-19,12
2011-02-20 - 2011-02-26,11
2011-02-27 - 2011-03-05,12
2011-03-06 - 2011-03-12,13
2011-03-13 - 2011-03-19,12
2011-03-20 - 2011-03-26,12
2011-03-27 - 2011-04-02,11
2011-04-03 - 2011-04-09,11
2011-04-10 - 2011-04-16,11
2011-04-17 - 2011-04-23,12
2011-04-24 - 2011-04-30,12
2011-05-01 - 2011-05-07,11
2011-05-08 - 2011-05-14,11
2011-05-15 - 2011-05-21,11
2011-05-22 - 2011-05-28,11
2011-05-29 - 2011-06-04,10
2011-06-05 - 2011-06-11,10
2011-06-12 - 2011-06-18,10
2011-06-19 - 2011-06-25,9
2011-06-26 - 2011-07-02,9
2011-07-03 - 2011-07-09,9
2011-07-10 - 2011-07-16,8
2011-07-17 - 2011-07-23,10
2011-07-24 - 2011-07-30,9
2011-07-31 - 2011-08-06,9
2011-08-07 - 2011-08-13,9
2011-08-14 - 2011-08-20,9
2011-08-21 - 2011-08-27,8
2011-08-28 - 2011-09-03,8
2011-09-04 - 2011-09-10,9
2011-09-11 - 2011-09-17,9
2011-09-18 - 2011-09-24,9
2011-09-25 - 2011-10-01,8
2011-10-02 - 2011-10-08,8
2011-10-09 - 2011-10-15,9
2011-10-16 - 2011-10-22,11
2011-10-23 - 2011-10-29,9
2011-10-30 - 2011-11-05,9
2011-11-06 - 2011-11-12,9
2011-11-13 - 2011-11-19,10
2011-11-20 - 2011-11-26,9
2011-11-27 - 2011-12-03,10
2011-12-04 - 2011-12-10,10
2011-12-11 - 2011-12-17,10
2011-12-18 - 2011-12-24,11
2011-12-25 - 2011-12-31,10
2012-01-01 - 2012-01-07,9
2012-01-08 - 2012-01-14,9
2012-01-15 - 2012-01-21,9
2012-01-22 - 2012-01-28,8
2012-01-29 - 2012-02-04,8
2012-02-05 - 2012-02-11,8
2012-02-12 - 2012-02-18,8
2012-02-19 - 2012-02-25,8
2012-02-26 - 2012-03-03,8
